5607,EE23272,BAGATELLE-SORRENTO 230,0,50,CB,SRENTO,OCB,S5873,T,
5607,EE23272,BAGATELLE-SORRENTO 230,0,50,CB,BAGTEL,OCB,S8491,T,
5618,EE23283,IBERVILLE-BAYOU LABUTTE 230,0,50,CB,IBERVL,GCB,S1265,T,
5618,EE23283,IBERVILLE-BAYOU LABUTTE 230,0,50,CB,IBERVL,GCB,S1262,T,
5622,EE23287,WOODSTOCK-BELLE HELENE 230,0,50,CB,BELHEL,OCB,22120,T,
5623,EE23288,BELLE HELENE-LICAR 230,0,50,LN,BELHEL_LICAR_6,A, ,T,6LICAR%     230.00 6BELL_HEL!  230.00 1
5623,EE23288,BELLE HELENE-LICAR 230,0,50,CB,LICAR,GCB,21845,T,
5623,EE23288,BELLE HELENE-LICAR 230,0,50,CB,LICAR,GCB,21840,T,
5623,EE23288,BELLE HELENE-LICAR 230,0,50,CB,BELHEL,OCB,22125,T,
5633,EE23299,TIGER-ADDIS 230,0,50,CB,ADDIS,GCB,21755,T,
5633,EE23299,TIGER-ADDIS 230,0,50,CB,ADDIS,GCB,21740,T,
5642,EE23311,DERICK - IBERVILLE 230,0,50,CB,IBERVL,GCB,S1258,T,
5642,EE23311,DERICK - IBERVILLE 230,0,50,CB,IBERVL,GCB,S1255,T,
5662,EE23336,SOLAC BULK - CARLYS 230,0,50,CB,SLC,OCB,17425,T,
5663,EE23337,PATTON - CARYLS  230,0,50,LN,CARLYS_PATTON6,1, ,T,
5663,EE23337,PATTON - CARYLS  230,0,50,CB,PATTON,GCB,27550,T,
5663,EE23337,PATTON - CARYLS  230,0,50,CB,CARLYS,GCB,27510,T,
5663,EE23337,PATTON - CARYLS  230,0,50,CB,CARLYS,GCB,13480,T,
5667,EE23341,WLMRSH - CHI 230 KV,0,0,LN,WLMRSH_CHINA_6,A, ,T,
5667,EE23341,WLMRSH - CHI 230 KV,0,0,CB,WLMRSH,GCB,24410,T,
5667,EE23341,WLMRSH - CHI 230 KV,0,0,CB,WLMRSH,GCB,24405,T,
5667,EE23341,WLMRSH - CHI 230 KV,0,0,CB,CHI,OCB,5970,T,
5667,EE23341,WLMRSH - CHI 230 KV,0,0,CB,CHI,GCB,23040,T,
5668,EE23342,AMELIA_E - WLMRSH 230 KV,0,0,LN,AMELIA_WLMRSH6,A, ,T,
5668,EE23342,AMELIA_E - WLMRSH 230 KV,0,0,CB,WLMRSH,GCB,24415,T,
5668,EE23342,AMELIA_E - WLMRSH 230 KV,0,0,CB,WLMRSH,GCB,24400,T,
5668,EE23342,AMELIA_E - WLMRSH 230 KV,0,0,CB,AMELIA_E,OCB,5890,T,
5679,EE23X107,ADDIS 230/115 AT5,0,50,CB,ADDIS,GCB,21805,T,
5679,EE23X107,ADDIS 230/115 AT5,0,50,CB,ADDIS,GCB,21765,T,
5679,EE23X107,ADDIS 230/115 AT5,0,50,CB,ADDIS,GCB,21750,T,
5680,EE23X117,SOLAC BULK 230/69 AT1,0,50,CB,SLC,GCB,17420,T,
5681,EE23X118,SOLAC BULK 230/69 AT2,0,50,CB,SLC,GCB,27570,T,
5681,EE23X118,SOLAC BULK 230/69 AT2,0,50,CB,SLC,GCB,17875,T,
5686,EE23X13,NINEMILE 230/115 AT1,0,50,CB,NINEMI,GCB,S6305,T,
5686,EE23X13,NINEMILE 230/115 AT1,0,50,CB,NINEMI,OCB,S6302,T,
5686,EE23X13,NINEMILE 230/115 AT1,0,50,CB,NINEMI,OCB,S2005,T,
5686,EE23X13,NINEMILE 230/115 AT1,0,50,CB,NINEMI,OCB,S2002,T,
5719,EE23X171,CROSSROAD GSU G1/G2 (150MW),150,50,UN,CROS10,G2, ,T,
5719,EE23X171,CROSSROAD GSU G1/G2 (150MW),150,50,UN,CROS10,G1, ,T,
5722,EE23X174,CROSSROAD GSU G3/G4 (150MW),150,50,UN,CROS10,G4, ,T,
5722,EE23X174,CROSSROAD GSU G3/G4 (150MW),150,50,UN,CROS10,G3, ,T,
5736,EE23X26,LITTLE GYPSY 230/115 AT1,0,50,CB,L_GPSY,GCB,S5618,T,
5736,EE23X26,LITTLE GYPSY 230/115 AT1,0,50,CB,L_GPSY,GCB,S5614,T,
5736,EE23X26,LITTLE GYPSY 230/115 AT1,0,50,CB,L_GPSY,GCB,S3226,T,
5736,EE23X26,LITTLE GYPSY 230/115 AT1,0,50,CB,L_GPSY,GCB,S3223,T,
5747,EE23X72,SORRENTO 230/115 AT3,0,50,CB,SRENTO,GCB,S5929,T,
5747,EE23X72,SORRENTO 230/115 AT3,0,50,CB,SRENTO,GCB,S3714,T,
5747,EE23X72,SORRENTO 230/115 AT3,0,50,CB,SRENTO,GCB,S2325,T,
5762,EE34010,GRIMES-FRONTIER 345 FRNTR UN 910MW,910,50,UN,FRONTR,UN3, ,T,
5762,EE34010,GRIMES-FRONTIER 345 FRNTR UN 910MW,910,50,UN,FRONTR,UN2, ,T,
5762,EE34010,GRIMES-FRONTIER 345 FRNTR UN 910MW,910,50,UN,FRONTR,UN1, ,T,
5835,EECLC22,SORRENTO-AIRLINE-VIGNES-COLY 230,0,50,CB,SRENTO,OCB,S5873,T,
5835,EECLC22,SORRENTO-AIRLINE-VIGNES-COLY 230,0,50,CB,SRENTO,GCB,S3658,T,
5838,EECLC25,SORRENTO-SPRINGFIELD-HAMMOND 230,0,50,CB,SRENTO,GCB,S3714,T,
5838,EECLC25,SORRENTO-SPRINGFIELD-HAMMOND 230,0,50,CB,SRENTO,GCB,S3658,T,
5841,EECLC29,PLAISANCE-CHAMPAGNE 138,0,50,CB,CHAMPG,OCB,17225,T,
5850,EECLC46,LITTLE GYPSY-FAIR-MADISONVILLE 230,0,50,CB,L_GPSY,GCB,S3238,T,
5850,EECLC46,LITTLE GYPSY-FAIR-MADISONVILLE 230,0,50,CB,L_GPSY,GCB,S3235,T,
5866,EECP07,NINEMILE CAP 1 (151MVAR),0,50,CB,NINEMI,GCB,S2050,T,
5988,EECP210,SORRENTO CAP C1 (29 MVAR),0,50,CB,SRENTO,GCB,S7084,T,
5999,EECP222,TYLERTOWN CAP C1 23 MVAR),0,50,CB,TYLRTN,MOFIS,J7403,T,
6043,EECP268,ADDIS CAP 5 (17 MVAR),0,50,CB,ADDIS,OCB,14085,T,
6109,EEGEN01,GREENWOOD HENDERSON UNITS (54MW),54,50,UN,GRNWOD,G9_11, ,T,
6109,EEGEN01,GREENWOOD HENDERSON UNITS (54MW),54,50,UN,GRNWOD,G4_8, ,T,
6109,EEGEN01,GREENWOOD HENDERSON UNITS (54MW),54,50,UN,GRNWOD,G3, ,T,
6109,EEGEN01,GREENWOOD HENDERSON UNITS (54MW),54,50,UN,GRNWOD,G12, ,T,
6110,EEGEN09,BAXTER WILSON UNIT G2 (771MW),771,50,UN,B_WLSN,G2, ,T,
6111,EEGEN10,PERRYVILLE UNIT G1 (535MW),535,50,UN,PERVIL,G1, ,T,
6113,EEGEN11,PERRYVILLE UNIT G2 (365MW),365,50,UN,PERVIL,G2, ,T,
6114,EEGEN12,DUPONT QF UNIT (120MW),0,50,UN,DS1,COGEN, ,T,
6115,EEGEN130,STERLINGTON UN G7A G7 (186MW),120,50,UN,STERLN,G7, ,T,
6116,EEGEN133,MURRAY HYDRO G1 (140MW),140,50,UN,MURRAY_E,G1ES, ,T,
6116,EEGEN133,MURRAY HYDRO G1 (140MW),140,50,UN,MURLEP,G1, ,T,
6117,EEGEN136,LITTLE GYPSY UNIT G2 (415MW),0,50,UN,L_GPSY,G2, ,T,
6117,EEGEN136,LITTLE GYPSY UNIT G2 (415MW),0,50,CB,L_GPSY,GCB,S5680,T,
6117,EEGEN136,LITTLE GYPSY UNIT G2 (415MW),0,50,CB,L_GPSY,GCB,S5672,T,
6118,EEGEN139,LOUISIANA STATION UN LA1 (20MW),20,0,UN,LST,LA1, ,T,
6120,EEGEN144,BAXTER WILSON UNIT G1 (550MW),550,50,UN,B_WLSN,G1, ,T,
6121,EEGEN145,MISSISSIPPI CHEMICAL UN G1 (22MW),22,0,UN,MSCHEM,G1, ,T,
6122,EEGEN146,YAZOO MUNI UNIT G 1 (30MW),30,50,UN,YAZOO_C,G1, ,T,
6123,EEGEN147,REX BROWN UNIT G4 (231MW),231,50,UN,REXBRN,G4, ,T,
6124,EEGEN148,REX BROWN UNIT G5 (11MW),11,50,UN,REXBRN,G5, ,T,
6125,EEGEN15,MCADAMS (ATTALA) UN G1 (550MW),550,50,UN,MCADMS,G1, ,T,
6126,EEGEN150,REX BROWN UNIT G3 (76MW),76,50,UN,REXBRN,G3, ,T,
6127,EEGEN151,LEWIS CREEK UNIT 2 (198MW),198,50,UN,LC,G2, ,T,
6128,EEGEN152,LEWIS CREEK UNIT 1 (177MW),177,50,UN,LC,G1, ,T,
6129,EEGEN153,PELICAN ROAD UNIT 1 (79MW),79,50,UN,PELICN,G1, ,T,
6130,EEGEN154,PELICAN ROAD UNIT 2 (79MW),79,50,UN,PELICN,G2, ,T,
6131,EEGEN155,SAM RAYBURN UNIT 1 UNIT 2 (52MW),52,50,UN,SAMDAM,G1_2, ,T,
6132,EEGEN157,TOLEDO BEND UNIT 1 UNIT 2 (182MW),182,50,UN,TBD,G2, ,T,
